transaction_id,transaction_date,drug_category,product_id,region,channel,customer_segment,units_sold,unit_price,gross_sales,discount_rate,discount_amount,net_sales,campaign_flag,month,quarter,average_selling_price
TXN-00010377,2024-02-18,Antidiabetics,ANT-05,Central,Hospital,Tier-2 Clinics,27,61.97,1673.22,0.0632,105.74,1567.48,0,2024-02,2024Q1,58.05
TXN-00013551,2024-02-18,Analgesics,ANA-08,South,Distributor,Retail Chains,30,50.52,1515.61,0.1574,238.56,1277.06,0,2024-02,2024Q1,42.57
TXN-00003808,2024-02-18,Geriatrics,GER-05,South,Distributor,Independent Pharmacies,25,52.73,1318.15,0.1138,149.99,1168.16,0,2024-02,2024Q1,46.73
TXN-00019331,2024-02-18,Immunology,IMM-05,South,Retail,Retail Chains,25,96.09,2402.34,0.1466,352.21,2050.13,0,2024-02,2024Q1,82.01
TXN-00008439,2024-02-18,Weight Management,WEI-05,North,Hospital,Independent Pharmacies,36,69.65,2507.23,0.1613,404.4,2102.84,0,2024-02,2024Q1,58.41
TXN-00003856,2024-02-18,Gastrointestinal,GAS-01,West,Hospital,Independent Pharmacies,19,53.24,1011.51,0.1674,169.37,842.14,0,2024-02,2024Q1,44.32
TXN-00016715,2024-02-18,Wound Care,WOU-08,South,Distributor,Independent Pharmacies,24,67.32,1615.68,0.1492,241.14,1374.54,0,2024-02,2024Q1,57.27
TXN-00018005,2024-02-18,Rare Disease,RAR-05,West,Distributor,Tier-2 Clinics,56,120.93,6771.83,0.2656,1798.36,4973.47,0,2024-02,2024Q1,88.81
TXN-00011797,2024-02-18,Dental Care,DEN-06,West,Hospital,Independent Pharmacies,34,101.9,3464.67,0.2614,905.73,2558.94,0,2024-02,2024Q1,75.26
TXN-00005303,2024-02-18,Dental Care,DEN-08,North,Retail,Independent Pharmacies,32,108.24,3463.69,0.0888,307.49,3156.21,0,2024-02,2024Q1,98.63
TXN-00017626,2024-02-18,Anticoagulants,ANT-05,North,Retail,Specialty Centers,28,119.01,3332.4,0.1965,654.83,2677.56,1,2024-02,2024Q1,95.63
TXN-00019935,2024-02-18,Hormonal Therapy,HOR-08,North,Distributor,Tier-2 Clinics,30,54.87,1646.15,0.1185,195.14,1451.01,0,2024-02,2024Q1,48.37
TXN-00021534,2024-02-18,Allergy,ALL-08,South,Distributor,Independent Pharmacies,17,63.55,1080.37,0.3316,358.29,722.08,0,2024-02,2024Q1,42.48
TXN-00005499,2024-02-18,Ophthalmology,OPH-02,North,Distributor,Retail Chains,13,65.64,853.28,0.2646,225.82,627.46,0,2024-02,2024Q1,48.27
TXN-00020116,2024-02-18,Anti-tubercular,ANT-08,Central,Retail,Retail Chains,15,61.61,924.2,0.2877,265.85,658.35,0,2024-02,2024Q1,43.89
TXN-00011414,2024-02-18,Probiotics,PRO-04,South,Online,Specialty Centers,25,112.63,2815.68,0.1609,453.11,2362.57,0,2024-02,2024Q1,94.5
TXN-00023614,2024-02-18,Insulin,INS-01,Central,Distributor,Tier-1 Hospitals,14,38.73,542.23,0.2507,135.91,406.31,0,2024-02,2024Q1,29.02
TXN-00007177,2024-02-18,Dermatology,DER-07,Central,Government,Retail Chains,46,123.52,5681.92,0.2561,1455.15,4226.76,0,2024-02,2024Q1,91.89
TXN-00000199,2024-02-18,Anticoagulants,ANT-08,Central,Distributor,Tier-2 Clinics,31,132.87,4119.11,0.1142,470.57,3648.54,0,2024-02,2024Q1,117.69
TXN-00003081,2024-02-18,Diagnostic Aids,DIA-01,West,Distributor,Retail Chains,20,83.52,1670.37,0.0999,166.88,1503.49,0,2024-02,2024Q1,75.17
TXN-00001604,2024-02-18,Urology,URO-05,East,Distributor,Retail Chains,32,90.55,2897.57,0.2966,859.37,2038.2,0,2024-02,2024Q1,63.69
TXN-00015435,2024-02-18,Pain Management,PAI-03,North,Distributor,Tier-2 Clinics,33,194.22,6409.17,0.2723,1745.51,4663.66,0,2024-02,2024Q1,141.32
TXN-00002128,2024-02-18,Weight Management,WEI-07,North,Retail,Independent Pharmacies,30,74.58,2237.4,0.1548,346.34,1891.05,0,2024-02,2024Q1,63.04
TXN-00020976,2024-02-18,Liver Care,LIV-07,North,Distributor,Specialty Centers,29,128.33,3721.66,0.167,621.43,3100.23,0,2024-02,2024Q1,106.9
TXN-00011955,2024-02-18,Diagnostic Aids,DIA-03,Central,Hospital,Tier-2 Clinics,15,86.66,1299.91,0.2295,298.32,1001.59,0,2024-02,2024Q1,66.77
TXN-00018075,2024-02-18,Pain Management,PAI-02,Central,Hospital,Tier-1 Hospitals,47,177.12,8324.44,0.1326,1103.61,7220.84,0,2024-02,2024Q1,153.63
TXN-00005134,2024-02-18,Psychiatry,PSY-03,South,Retail,Retail Chains,19,55.52,1054.92,0.1086,114.53,940.4,0,2024-02,2024Q1,49.49
TXN-00004523,2024-02-18,Antifungals,ANT-03,South,Hospital,Tier-2 Clinics,27,78.26,2112.9,0.1604,338.94,1773.96,0,2024-02,2024Q1,65.7
TXN-00020355,2024-02-18,Ophthalmology,OPH-03,West,Distributor,Independent Pharmacies,27,73.82,1993.05,0.277,552.14,1440.91,0,2024-02,2024Q1,53.37
TXN-00011346,2024-02-18,Vaccines,VAC-08,South,Distributor,Tier-2 Clinics,29,58.17,1686.83,0.38,641.0,1045.84,0,2024-02,2024Q1,36.06
TXN-00001875,2024-02-18,Weight Management,WEI-07,South,Distributor,Retail Chains,28,78.88,2208.67,0.2816,622.05,1586.61,0,2024-02,2024Q1,56.66
TXN-00016506,2024-02-18,Anti-malarial,ANT-07,Central,Government,Independent Pharmacies,60,81.05,4862.99,0.3602,1751.55,3111.44,1,2024-02,2024Q1,51.86
TXN-00021857,2024-02-18,Renal Care,REN-01,South,Distributor,Tier-2 Clinics,30,59.89,1796.65,0.1652,296.82,1499.83,0,2024-02,2024Q1,49.99
TXN-00007634,2024-02-19,Allergy,ALL-01,West,Retail,Independent Pharmacies,14,58.23,815.18,0.2318,188.97,626.21,1,2024-02,2024Q1,44.73
TXN-00004002,2024-02-19,Cardiology,CAR-08,West,Hospital,Independent Pharmacies,22,60.0,1319.97,0.2609,344.4,975.57,0,2024-02,2024Q1,44.34
TXN-00000933,2024-02-19,Pain Management,PAI-02,East,Retail,Public Health,38,181.54,6898.57,0.2149,1482.73,5415.84,0,2024-02,2024Q1,142.52
TXN-00013042,2024-02-19,Cardiology,CAR-01,West,Hospital,Independent Pharmacies,18,60.88,1095.91,0.2845,311.77,784.14,0,2024-02,2024Q1,43.56
TXN-00003620,2024-02-19,Smoking Cessation,SMO-08,East,Online,Independent Pharmacies,32,101.54,3249.15,0.0948,307.94,2941.2,0,2024-02,2024Q1,91.91
TXN-00022696,2024-02-19,Anti-malarial,ANT-01,West,Distributor,Public Health,50,62.26,3113.07,0.2007,624.69,2488.38,0,2024-02,2024Q1,49.77
TXN-00005825,2024-02-19,Emergency Care,EME-03,East,Hospital,Retail Chains,32,59.67,1909.54,0.233,444.84,1464.71,0,2024-02,2024Q1,45.77
TXN-00012167,2024-02-19,Oral Rehydration,ORA-06,East,Distributor,Tier-2 Clinics,55,82.61,4543.73,0.1092,496.32,4047.42,0,2024-02,2024Q1,73.59
TXN-00004473,2024-02-19,Anticoagulants,ANT-04,South,Retail,Tier-1 Hospitals,43,132.52,5698.39,0.2083,1186.81,4511.59,0,2024-02,2024Q1,104.92
TXN-00009229,2024-02-19,Anti-malarial,ANT-03,South,Hospital,Independent Pharmacies,38,79.14,3007.45,0.2032,611.09,2396.36,0,2024-02,2024Q1,63.06
TXN-00007868,2024-02-19,Allergy,ALL-04,West,Hospital,Tier-2 Clinics,22,59.42,1307.33,0.1466,191.63,1115.7,0,2024-02,2024Q1,50.71
TXN-00010368,2024-02-19,Dermatology,DER-04,East,Hospital,Tier-1 Hospitals,38,101.66,3863.05,0.0632,244.0,3619.05,0,2024-02,2024Q1,95.24
TXN-00010656,2024-02-19,Dental Care,DEN-04,South,Retail,Tier-2 Clinics,35,110.83,3879.21,0.1472,571.07,3308.14,0,2024-02,2024Q1,94.52
TXN-00004465,2024-02-19,Liver Care,LIV-03,East,Online,Retail Chains,27,131.91,3561.66,0.2626,935.22,2626.44,0,2024-02,2024Q1,97.28
TXN-00001476,2024-02-19,Weight Management,WEI-03,East,Retail,Independent Pharmacies,22,78.27,1721.97,0.1192,205.2,1516.77,0,2024-02,2024Q1,68.94
TXN-00019081,2024-02-19,ENT,ENT-07,Central,Online,Tier-2 Clinics,20,54.91,1098.27,0.3161,347.13,751.14,0,2024-02,2024Q1,37.56
TXN-00022379,2024-02-19,Anti-tubercular,ANT-02,West,Retail,Tier-1 Hospitals,16,63.19,1011.03,0.09,91.04,919.99,0,2024-02,2024Q1,57.5
TXN-00007830,2024-02-19,Dermatology,DER-01,West,Online,Independent Pharmacies,24,104.77,2514.36,0.2741,689.19,1825.17,0,2024-02,2024Q1,76.05
TXN-00002725,2024-02-19,Rheumatology,RHE-03,South,Distributor,Retail Chains,36,51.83,1865.99,0.2284,426.11,1439.88,0,2024-02,2024Q1,40.0
TXN-00013534,2024-02-19,Renal Care,REN-01,Central,Online,Public Health,16,65.45,1047.28,0.1094,114.57,932.71,0,2024-02,2024Q1,58.29
TXN-00011707,2024-02-19,Cardiology,CAR-03,South,Government,Tier-1 Hospitals,19,66.88,1270.8,0.1284,163.14,1107.66,0,2024-02,2024Q1,58.3
TXN-00003441,2024-02-19,Anti-inflammatory,ANT-03,West,Distributor,Tier-1 Hospitals,20,60.4,1207.92,0.2158,260.63,947.3,0,2024-02,2024Q1,47.36
TXN-00024498,2024-02-19,Critical Care,CRI-08,North,Retail,Specialty Centers,19,78.22,1486.12,0.2316,344.15,1141.97,1,2024-02,2024Q1,60.1
TXN-00009913,2024-02-19,Anti-malarial,ANT-01,Central,Distributor,Independent Pharmacies,48,78.47,3766.38,0.1608,605.71,3160.67,0,2024-02,2024Q1,65.85
TXN-00022316,2024-02-19,Antibiotics,ANT-08,West,Hospital,Tier-2 Clinics,12,49.9,598.84,0.1358,81.34,517.5,0,2024-02,2024Q1,43.12
TXN-00015741,2024-02-19,Liver Care,LIV-06,South,Hospital,Tier-1 Hospitals,35,122.36,4282.77,0.1058,453.14,3829.64,0,2024-02,2024Q1,109.42
TXN-00003455,2024-02-19,Weight Management,WEI-01,South,Retail,Retail Chains,28,80.49,2253.7,0.1693,381.54,1872.16,0,2024-02,2024Q1,66.86
TXN-00016894,2024-02-19,ENT,ENT-07,Central,Retail,Specialty Centers,23,51.92,1194.19,0.2853,340.68,853.51,0,2024-02,2024Q1,37.11
TXN-00005459,2024-02-19,Dental Care,DEN-01,North,Retail,Retail Chains,31,112.72,3494.39,0.1334,466.21,3028.18,0,2024-02,2024Q1,97.68
TXN-00011325,2024-02-19,Ophthalmology,OPH-04,South,Hospital,Specialty Centers,15,57.68,865.17,0.117,101.21,763.95,0,2024-02,2024Q1,50.93
TXN-00000526,2024-02-19,Fertility,FER-02,North,Retail,Specialty Centers,14,77.0,1078.07,0.2305,248.48,829.59,1,2024-02,2024Q1,59.26
TXN-00003558,2024-02-19,Bone Health,BON-08,East,Hospital,Tier-2 Clinics,27,40.76,1100.55,0.1416,155.88,944.67,0,2024-02,2024Q1,34.99
TXN-00012727,2024-02-19,Vaccines,VAC-05,North,Hospital,Tier-2 Clinics,11,62.34,685.74,0.1214,83.22,602.52,0,2024-02,2024Q1,54.77
TXN-00013596,2024-02-19,Women Health,WOM-04,West,Retail,Tier-1 Hospitals,18,83.12,1496.24,0.176,263.38,1232.86,0,2024-02,2024Q1,68.49
TXN-00011781,2024-02-19,Antivirals,ANT-03,East,Distributor,Independent Pharmacies,13,68.1,885.32,0.1968,174.24,711.08,0,2024-02,2024Q1,54.7
TXN-00003848,2024-02-20,Rare Disease,RAR-03,South,Online,Retail Chains,38,111.56,4239.37,0.1016,430.62,3808.76,0,2024-02,2024Q1,100.23
TXN-00005966,2024-02-20,Diuretics,DIU-06,East,Retail,Tier-2 Clinics,39,124.34,4849.16,0.3792,1838.77,3010.38,0,2024-02,2024Q1,77.19
TXN-00024555,2024-02-20,Anti-malarial,ANT-02,South,Government,Public Health,55,83.48,4591.14,0.1468,673.85,3917.29,0,2024-02,2024Q1,71.22
TXN-00005309,2024-02-20,Antifungals,ANT-05,East,Online,Independent Pharmacies,21,72.66,1525.84,0.1451,221.47,1304.37,0,2024-02,2024Q1,62.11
TXN-00021125,2024-02-20,Diuretics,DIU-02,North,Hospital,Tier-2 Clinics,54,116.66,6299.66,0.2704,1703.36,4596.3,0,2024-02,2024Q1,85.12
TXN-00018275,2024-02-20,Pain Management,PAI-07,Central,Distributor,Tier-2 Clinics,26,159.3,4141.77,0.1887,781.69,3360.08,0,2024-02,2024Q1,129.23
TXN-00004018,2024-02-20,Hormonal Therapy,HOR-02,West,Online,Tier-1 Hospitals,23,53.93,1240.32,0.1666,206.67,1033.65,1,2024-02,2024Q1,44.94
TXN-00017307,2024-02-20,Anesthesia,ANE-07,East,Online,Tier-1 Hospitals,12,69.18,830.11,0.2907,241.34,588.77,0,2024-02,2024Q1,49.06
TXN-00010404,2024-02-20,Psychiatry,PSY-06,South,Hospital,Retail Chains,17,56.82,965.86,0.1409,136.11,829.76,0,2024-02,2024Q1,48.81
TXN-00020739,2024-02-20,Minerals,MIN-05,Central,Retail,Tier-2 Clinics,11,52.53,577.82,0.1158,66.93,510.89,0,2024-02,2024Q1,46.44
TXN-00010339,2024-02-20,Endocrinology,END-03,West,Retail,Independent Pharmacies,22,101.64,2236.1,0.1695,378.92,1857.18,0,2024-02,2024Q1,84.42
TXN-00017050,2024-02-20,Wound Care,WOU-07,South,Government,Retail Chains,24,59.27,1422.38,0.3458,491.82,930.56,0,2024-02,2024Q1,38.77
TXN-00001869,2024-02-20,Smoking Cessation,SMO-06,South,Retail,Retail Chains,55,109.57,6026.24,0.0589,354.66,5671.58,0,2024-02,2024Q1,103.12
TXN-00007542,2024-02-20,Smoking Cessation,SMO-01,South,Online,Tier-2 Clinics,44,106.68,4694.12,0.1651,774.92,3919.19,1,2024-02,2024Q1,89.07
TXN-00024577,2024-02-20,Cardiology,CAR-07,East,Retail,Tier-1 Hospitals,9,62.22,559.95,0.2568,143.77,416.18,0,2024-02,2024Q1,46.24
TXN-00024323,2024-02-20,Lipid Management,LIP-03,North,Distributor,Tier-2 Clinics,6,35.52,213.14,0.1982,42.25,170.88,0,2024-02,2024Q1,28.48
TXN-00003844,2024-02-20,Immunology,IMM-02,South,Distributor,Tier-2 Clinics,41,90.1,3693.95,0.1609,594.25,3099.7,0,2024-02,2024Q1,75.6
TXN-00011713,2024-02-20,Critical Care,CRI-03,West,Retail,Independent Pharmacies,14,75.15,1052.13,0.0659,69.36,982.77,0,2024-02,2024Q1,70.2
TXN-00022645,2024-02-20,Anti-malarial,ANT-02,East,Distributor,Tier-2 Clinics,49,60.21,2950.39,0.1334,393.47,2556.92,0,2024-02,2024Q1,52.18
TXN-00020741,2024-02-20,Medical Nutrition,MED-07,West,Hospital,Tier-2 Clinics,37,49.91,1846.52,0.193,356.37,1490.16,1,2024-02,2024Q1,40.27
TXN-00009856,2024-02-20,Analgesics,ANA-02,North,Hospital,Independent Pharmacies,34,56.05,1905.75,0.192,365.94,1539.81,0,2024-02,2024Q1,45.29
TXN-00007074,2024-02-20,Antifungals,ANT-01,North,Online,Tier-1 Hospitals,32,89.89,2876.39,0.0884,254.33,2622.06,0,2024-02,2024Q1,81.94
TXN-00018561,2024-02-20,Weight Management,WEI-07,North,Retail,Tier-1 Hospitals,28,76.86,2151.99,0.2672,574.98,1577.01,0,2024-02,2024Q1,56.32
TXN-00011823,2024-02-20,Anticoagulants,ANT-03,South,Distributor,Independent Pharmacies,36,122.66,4415.87,0.1991,879.35,3536.52,0,2024-02,2024Q1,98.24
TXN-00007103,2024-02-20,Smoking Cessation,SMO-04,Central,Distributor,Independent Pharmacies,58,97.81,5672.94,0.291,1650.61,4022.32,0,2024-02,2024Q1,69.35
TXN-00022690,2024-02-20,ENT,ENT-08,Central,Distributor,Tier-1 Hospitals,44,51.98,2287.23,0.2545,582.14,1705.08,1,2024-02,2024Q1,38.75
TXN-00020140,2024-02-20,Anticoagulants,ANT-06,South,Retail,Independent Pharmacies,27,118.38,3196.39,0.2127,679.72,2516.67,0,2024-02,2024Q1,93.21
TXN-00011322,2024-02-20,Psychiatry,PSY-04,North,Distributor,Specialty Centers,22,55.61,1223.36,0.3156,386.11,837.25,0,2024-02,2024Q1,38.06
TXN-00007035,2024-02-20,Pain Management,PAI-01,South,Distributor,Tier-2 Clinics,37,148.21,5483.91,0.1958,1073.82,4410.09,0,2024-02,2024Q1,119.19
TXN-00001959,2024-02-20,Liver Care,LIV-07,East,Hospital,Independent Pharmacies,35,121.65,4257.89,0.1834,780.73,3477.16,0,2024-02,2024Q1,99.35
TXN-00020550,2024-02-20,Anticoagulants,ANT-04,South,Retail,Independent Pharmacies,31,98.76,3061.63,0.048,146.96,2914.67,0,2024-02,2024Q1,94.02
TXN-00010610,2024-02-20,Endocrinology,END-07,West,Hospital,Retail Chains,31,91.68,2841.96,0.2187,621.42,2220.54,0,2024-02,2024Q1,71.63
TXN-00002319,2024-02-20,Dental Care,DEN-03,West,Distributor,Independent Pharmacies,38,107.15,4071.55,0.1175,478.58,3592.97,0,2024-02,2024Q1,94.55
TXN-00015673,2024-02-20,Anti-inflammatory,ANT-06,West,Distributor,Public Health,28,50.87,1424.24,0.1719,244.82,1179.42,0,2024-02,2024Q1,42.12
TXN-00013289,2024-02-20,Geriatrics,GER-08,West,Hospital,Independent Pharmacies,15,54.67,820.09,0.1427,117.02,703.07,0,2024-02,2024Q1,46.87
TXN-00001396,2024-02-20,Pain Management,PAI-08,North,Government,Independent Pharmacies,36,183.87,6619.49,0.1914,1267.06,5352.43,0,2024-02,2024Q1,148.68
TXN-00023246,2024-02-20,Diagnostic Aids,DIA-07,West,Hospital,Tier-2 Clinics,15,76.64,1149.55,0.2576,296.13,853.42,1,2024-02,2024Q1,56.89
TXN-00007836,2024-02-21,Insulin,INS-03,North,Distributor,Public Health,23,38.34,881.8,0.3583,315.91,565.88,1,2024-02,2024Q1,24.6
TXN-00014850,2024-02-21,Diuretics,DIU-03,West,Hospital,Independent Pharmacies,44,118.11,5197.03,0.1839,955.64,4241.38,0,2024-02,2024Q1,96.4
TXN-00014633,2024-02-21,Analgesics,ANA-07,North,Online,Tier-1 Hospitals,12,60.99,731.87,0.1289,94.31,637.56,0,2024-02,2024Q1,53.13
TXN-00009603,2024-02-21,Respiratory,RES-03,North,Retail,Retail Chains,27,56.93,1537.0,0.1344,206.6,1330.4,1,2024-02,2024Q1,49.27
TXN-00020241,2024-02-21,Dermatology,DER-01,South,Retail,Retail Chains,35,116.1,4063.53,0.1217,494.56,3568.97,0,2024-02,2024Q1,101.97
TXN-00015030,2024-02-21,Vaccines,VAC-05,Central,Hospital,Retail Chains,17,62.98,1070.69,0.3506,375.43,695.26,0,2024-02,2024Q1,40.9
TXN-00004500,2024-02-21,Bone Health,BON-08,West,Distributor,Tier-2 Clinics,29,45.3,1313.77,0.134,176.09,1137.68,0,2024-02,2024Q1,39.23
TXN-00017739,2024-02-21,Fertility,FER-08,West,Government,Independent Pharmacies,37,85.02,3145.74,0.1991,626.38,2519.36,0,2024-02,2024Q1,68.09
TXN-00001755,2024-02-21,Anticoagulants,ANT-03,South,Hospital,Retail Chains,36,117.03,4213.05,0.38,1600.96,2612.09,0,2024-02,2024Q1,72.56
TXN-00019292,2024-02-21,Pain Management,PAI-05,West,Distributor,Independent Pharmacies,47,170.04,7992.04,0.213,1702.04,6290.0,0,2024-02,2024Q1,133.83
TXN-00007480,2024-02-21,Probiotics,PRO-08,North,Distributor,Independent Pharmacies,57,118.16,6735.1,0.2526,1701.24,5033.86,1,2024-02,2024Q1,88.31
TXN-00009108,2024-02-21,Dermatology,DER-07,North,Retail,Independent Pharmacies,30,129.11,3873.31,0.1088,421.48,3451.82,0,2024-02,2024Q1,115.06
TXN-00023494,2024-02-21,Liver Care,LIV-01,East,Retail,Tier-2 Clinics,27,114.45,3090.07,0.169,522.33,2567.75,0,2024-02,2024Q1,95.1
TXN-00006851,2024-02-21,Bone Health,BON-02,North,Retail,Retail Chains,19,37.01,703.21,0.0944,66.39,636.82,0,2024-02,2024Q1,33.52
TXN-00007567,2024-02-21,Anti-malarial,ANT-06,North,Retail,Tier-2 Clinics,48,74.87,3593.63,0.2282,820.2,2773.43,0,2024-02,2024Q1,57.78
TXN-00017141,2024-02-21,Vitamins,VIT-02,South,Government,Tier-1 Hospitals,34,73.54,2500.31,0.2589,647.36,1852.95,0,2024-02,2024Q1,54.5
TXN-00005173,2024-02-21,Immunology,IMM-03,North,Online,Public Health,12,101.03,1212.31,0.106,128.48,1083.82,0,2024-02,2024Q1,90.32
TXN-00012611,2024-02-21,Minerals,MIN-04,Central,Distributor,Tier-1 Hospitals,24,52.55,1261.32,0.3583,451.9,809.41,0,2024-02,2024Q1,33.73
TXN-00018400,2024-02-21,Hepatology,HEP-08,West,Retail,Tier-2 Clinics,2,46.47,92.95,0.0825,7.67,85.28,0,2024-02,2024Q1,42.64
TXN-00016392,2024-02-21,Respiratory,RES-06,South,Distributor,Retail Chains,20,54.3,1086.07,0.1172,127.34,958.73,0,2024-02,2024Q1,47.94
TXN-00006097,2024-02-21,Dermatology,DER-04,North,Distributor,Independent Pharmacies,49,115.37,5653.01,0.1088,615.14,5037.87,0,2024-02,2024Q1,102.81
TXN-00010432,2024-02-21,Neurology,NEU-07,West,Distributor,Public Health,18,77.61,1397.07,0.2071,289.32,1107.75,0,2024-02,2024Q1,61.54
TXN-00006201,2024-02-21,Dental Care,DEN-06,West,Hospital,Tier-2 Clinics,48,103.29,4957.78,0.38,1883.96,3073.82,1,2024-02,2024Q1,64.04
TXN-00007676,2024-02-21,Rare Disease,RAR-05,South,Online,Retail Chains,27,139.16,3757.3,0.1505,565.37,3191.93,0,2024-02,2024Q1,118.22
TXN-00000063,2024-02-21,Minerals,MIN-03,East,Retail,Tier-1 Hospitals,17,51.68,878.52,0.0407,35.73,842.79,0,2024-02,2024Q1,49.58
TXN-00003563,2024-02-21,Anti-malarial,ANT-04,North,Retail,Tier-1 Hospitals,50,71.72,3586.23,0.2873,1030.46,2555.77,1,2024-02,2024Q1,51.12
TXN-00008614,2024-02-21,Psychiatry,PSY-01,South,Hospital,Retail Chains,35,68.4,2393.94,0.1459,349.29,2044.65,0,2024-02,2024Q1,58.42
TXN-00018589,2024-02-21,Women Health,WOM-04,North,Government,Specialty Centers,15,91.0,1365.05,0.2345,320.04,1045.01,0,2024-02,2024Q1,69.67
TXN-00013911,2024-02-21,Hypertension,HYP-05,South,Hospital,Retail Chains,24,58.01,1392.25,0.2096,291.8,1100.45,0,2024-02,2024Q1,45.85
TXN-00010538,2024-02-21,Nephrology,NEP-03,South,Hospital,Tier-2 Clinics,25,49.44,1236.11,0.2294,283.59,952.52,0,2024-02,2024Q1,38.1
TXN-00005295,2024-02-21,Vitamins,VIT-02,West,Distributor,Retail Chains,31,68.45,2121.89,0.146,309.83,1812.06,0,2024-02,2024Q1,58.45
TXN-00012255,2024-02-21,Pain Management,PAI-08,East,Government,Retail Chains,42,182.17,7651.22,0.2021,1546.68,6104.54,1,2024-02,2024Q1,145.35
TXN-00023596,2024-02-21,ENT,ENT-03,West,Distributor,Independent Pharmacies,35,45.68,1598.69,0.3195,510.77,1087.92,0,2024-02,2024Q1,31.08
TXN-00002234,2024-02-21,Rare Disease,RAR-02,West,Distributor,Retail Chains,48,123.1,5908.83,0.38,2245.36,3663.48,0,2024-02,2024Q1,76.32
TXN-00016245,2024-02-21,Critical Care,CRI-03,South,Government,Specialty Centers,34,79.81,2713.45,0.1343,364.46,2348.99,0,2024-02,2024Q1,69.09
TXN-00020362,2024-02-21,Anti-inflammatory,ANT-05,West,Distributor,Retail Chains,22,46.07,1013.61,0.1495,151.53,862.08,0,2024-02,2024Q1,39.19
TXN-00008266,2024-02-21,Cardiology,CAR-07,South,Retail,Tier-2 Clinics,20,67.75,1354.97,0.1672,226.51,1128.46,1,2024-02,2024Q1,56.42
TXN-00002575,2024-02-21,Weight Management,WEI-02,West,Online,Specialty Centers,23,74.26,1708.07,0.092,157.16,1550.91,0,2024-02,2024Q1,67.43
TXN-00023377,2024-02-21,Minerals,MIN-03,North,Retail,Specialty Centers,18,49.52,891.31,0.1444,128.66,762.65,0,2024-02,2024Q1,42.37
TXN-00005478,2024-02-21,Fertility,FER-06,East,Distributor,Specialty Centers,38,66.82,2539.02,0.236,599.18,1939.83,0,2024-02,2024Q1,51.05
TXN-00005451,2024-02-21,Antivirals,ANT-05,North,Retail,Tier-2 Clinics,12,66.33,795.92,0.1035,82.36,713.56,0,2024-02,2024Q1,59.46
TXN-00017884,2024-02-21,Bone Health,BON-07,North,Distributor,Tier-1 Hospitals,30,43.8,1313.99,0.1915,251.59,1062.4,0,2024-02,2024Q1,35.41
TXN-00005784,2024-02-22,Medical Nutrition,MED-05,South,Retail,Tier-2 Clinics,17,50.37,856.29,0.2633,225.45,630.83,1,2024-02,2024Q1,37.11
TXN-00012623,2024-02-22,Neurology,NEU-06,West,Hospital,Tier-2 Clinics,11,77.59,853.54,0.235,200.61,652.93,0,2024-02,2024Q1,59.36
TXN-00005690,2024-02-22,Critical Care,CRI-04,Central,Distributor,Specialty Centers,20,75.76,1515.11,0.1612,244.18,1270.93,0,2024-02,2024Q1,63.55
TXN-00000186,2024-02-22,Critical Care,CRI-04,East,Government,Independent Pharmacies,35,78.55,2749.3,0.3248,892.88,1856.42,0,2024-02,2024Q1,53.04
TXN-00001117,2024-02-22,Diuretics,DIU-03,Central,Hospital,Retail Chains,37,128.87,4768.31,0.3137,1495.97,3272.34,1,2024-02,2024Q1,88.44
TXN-00008337,2024-02-22,Anticoagulants,ANT-04,West,Hospital,Retail Chains,30,124.81,3744.2,0.3161,1183.37,2560.83,1,2024-02,2024Q1,85.36
TXN-00015951,2024-02-22,Antidiabetics,ANT-02,East,Distributor,Retail Chains,29,61.6,1786.3,0.1799,321.32,1464.98,0,2024-02,2024Q1,50.52
TXN-00023954,2024-02-22,Psychiatry,PSY-04,West,Retail,Retail Chains,13,52.46,681.96,0.0793,54.07,627.89,0,2024-02,2024Q1,48.3
TXN-00012973,2024-02-22,Liver Care,LIV-07,South,Hospital,Independent Pharmacies,33,123.97,4091.06,0.203,830.66,3260.39,0,2024-02,2024Q1,98.8
TXN-00004694,2024-02-22,Anticoagulants,ANT-05,Central,Distributor,Specialty Centers,35,117.03,4096.08,0.1858,760.97,3335.11,0,2024-02,2024Q1,95.29
TXN-00003944,2024-02-22,Weight Management,WEI-03,South,Retail,Tier-1 Hospitals,24,63.08,1514.04,0.0654,99.01,1415.03,0,2024-02,2024Q1,58.96
TXN-00024775,2024-02-22,Urology,URO-03,West,Hospital,Retail Chains,22,97.12,2136.68,0.2976,635.93,1500.75,1,2024-02,2024Q1,68.22
TXN-00012993,2024-02-22,Bone Health,BON-06,South,Retail,Retail Chains,30,36.26,1087.86,0.3108,338.13,749.73,0,2024-02,2024Q1,24.99
TXN-00020436,2024-02-22,Oral Rehydration,ORA-04,North,Distributor,Retail Chains,78,89.95,7015.85,0.1584,1111.3,5904.55,0,2024-02,2024Q1,75.7
TXN-00016435,2024-02-22,Oral Rehydration,ORA-01,Central,Distributor,Retail Chains,60,99.3,5957.74,0.1304,776.98,5180.76,0,2024-02,2024Q1,86.35
TXN-00012458,2024-02-22,Pain Management,PAI-02,South,Retail,Tier-1 Hospitals,19,210.58,4001.02,0.0673,269.14,3731.88,0,2024-02,2024Q1,196.41
TXN-00002816,2024-02-22,Medical Nutrition,MED-03,West,Retail,Independent Pharmacies,14,50.6,708.43,0.2243,158.89,549.54,0,2024-02,2024Q1,39.25
