transaction_id,transaction_date,drug_category,product_id,region,channel,customer_segment,units_sold,unit_price,gross_sales,discount_rate,discount_amount,net_sales,campaign_flag
TXN-00001200,2024-02-29,Respiratory,RES-06,West,Retail,Tier-1 Hospitals,15,44.66,669.97,0.2578,172.7,497.27,1
TXN-00021136,2024-02-29,Hypertension,HYP-04,Central,Hospital,Independent Pharmacies,40,76.6,3063.97,0.3505,1074.06,1989.91,0
TXN-00009520,2024-02-29,Oral Rehydration,ORA-07,South,Online,Independent Pharmacies,26,54.43,1415.31,0.1227,173.69,1241.62,0
TXN-00017937,2024-03-01,Cardiology,CAR-02,East,Distributor,Tier-2 Clinics,9,76.14,685.23,0.1465,100.38,584.86,0
TXN-00024463,2024-03-01,Oral Rehydration,ORA-01,West,Distributor,Independent Pharmacies,31,60.5,1875.63,0.3698,693.54,1182.09,0
TXN-00022926,2024-03-01,Respiratory,RES-05,South,Distributor,Retail Chains,26,42.73,1110.89,0.38,422.14,688.75,0
TXN-00009578,2024-03-01,Rheumatology,RHE-07,East,Hospital,Public Health,24,65.98,1583.62,0.1344,212.76,1370.86,0
TXN-00016924,2024-03-01,Anti-malarial,ANT-06,South,Distributor,Independent Pharmacies,37,41.51,1535.7,0.1916,294.22,1241.48,0
TXN-00003926,2024-03-01,Psychiatry,PSY-08,North,Retail,Retail Chains,14,24.66,345.2,0.2086,72.0,273.2,0
TXN-00012156,2024-03-01,Psychiatry,PSY-02,North,Retail,Tier-1 Hospitals,16,31.34,501.39,0.1694,84.95,416.45,0
TXN-00018894,2024-03-01,Women Health,WOM-02,South,Retail,Specialty Centers,7,17.52,122.67,0.0475,5.83,116.84,0
TXN-00024435,2024-03-01,Antifungals,ANT-05,East,Hospital,Tier-1 Hospitals,34,54.53,1854.04,0.0898,166.41,1687.63,0
TXN-00020624,2024-03-01,Vitamins,VIT-01,East,Distributor,Tier-2 Clinics,39,32.87,1281.77,0.0883,113.16,1168.61,0
TXN-00006661,2024-03-01,Women Health,WOM-08,South,Hospital,Tier-1 Hospitals,8,22.76,182.1,0.1909,34.77,147.33,1
TXN-00024452,2024-03-01,Insulin,INS-08,North,Online,Retail Chains,20,107.8,2156.04,0.1918,413.53,1742.51,1
TXN-00003236,2024-03-01,Antidiabetics,ANT-04,East,Hospital,Retail Chains,34,110.79,3766.78,0.1231,463.62,3303.16,0
TXN-00017302,2024-03-01,Oral Rehydration,ORA-03,North,Distributor,Independent Pharmacies,45,60.1,2704.64,0.2148,581.03,2123.61,0
TXN-00007782,2024-03-01,Hypertension,HYP-04,North,Distributor,Public Health,64,71.39,4568.65,0.3799,1735.85,2832.81,1
TXN-00007448,2024-03-01,Antidiabetics,ANT-01,North,Online,Independent Pharmacies,21,108.43,2277.07,0.1065,242.45,2034.62,0
TXN-00004611,2024-03-01,Neurology,NEU-05,South,Government,Retail Chains,60,44.89,2693.55,0.2962,797.74,1895.81,1
TXN-00002988,2024-03-01,Sleep Care,SLE-07,East,Hospital,Public Health,16,45.01,720.22,0.2872,206.83,513.39,0
TXN-00008677,2024-03-01,Women Health,WOM-05,West,Hospital,Retail Chains,6,23.5,141.02,0.3119,43.99,97.03,1
TXN-00023366,2024-03-01,Urology,URO-04,West,Retail,Tier-1 Hospitals,2,79.46,158.92,0.0583,9.26,149.65,0
TXN-00021503,2024-03-01,Cough Cold,COU-06,Central,Hospital,Tier-2 Clinics,6,91.44,548.62,0.1981,108.67,439.95,1
TXN-00018297,2024-03-01,Analgesics,ANA-02,South,Retail,Independent Pharmacies,16,118.22,1891.59,0.171,323.55,1568.04,1
TXN-00018324,2024-03-01,Oncology Support,ONC-05,South,Online,Specialty Centers,6,45.65,273.91,0.1497,40.99,232.92,0
TXN-00020954,2024-03-01,Cough Cold,COU-05,East,Retail,Independent Pharmacies,7,86.46,605.24,0.2044,123.73,481.51,0
TXN-00001984,2024-03-01,Analgesics,ANA-02,Central,Retail,Retail Chains,12,113.11,1357.35,0.1753,237.91,1119.45,0
TXN-00018339,2024-03-01,Antibiotics,ANT-06,South,Retail,Tier-2 Clinics,36,52.27,1881.85,0.0614,115.49,1766.36,0
TXN-00017538,2024-03-01,Women Health,WOM-07,North,Retail,Independent Pharmacies,10,19.59,195.94,0.3407,66.75,129.19,0
TXN-00014732,2024-03-01,Lipid Management,LIP-05,East,Retail,Public Health,10,118.18,1181.77,0.0545,64.36,1117.42,0
TXN-00018405,2024-03-01,Wound Care,WOU-04,West,Distributor,Public Health,44,86.42,3802.58,0.2243,852.92,2949.66,0
TXN-00023607,2024-03-01,Rheumatology,RHE-06,North,Retail,Tier-2 Clinics,14,55.57,777.99,0.0866,67.35,710.64,0
TXN-00023255,2024-03-01,Insulin,INS-08,West,Retail,Tier-1 Hospitals,33,123.96,4090.79,0.1893,774.28,3316.51,1
TXN-00011517,2024-03-01,Diagnostic Aids,DIA-01,East,Hospital,Tier-1 Hospitals,53,137.33,7278.26,0.2892,2105.06,5173.2,0
TXN-00000710,2024-03-01,Vitamins,VIT-08,East,Retail,Retail Chains,26,25.51,663.23,0.0857,56.81,606.42,0
TXN-00012454,2024-03-02,Cough Cold,COU-03,Central,Retail,Specialty Centers,11,90.72,997.88,0.3154,314.72,683.16,0
TXN-00023440,2024-03-02,Antifungals,ANT-06,South,Distributor,Retail Chains,42,47.39,1990.28,0.2193,436.5,1553.78,0
TXN-00012409,2024-03-02,Hypertension,HYP-02,North,Online,Retail Chains,33,67.61,2231.19,0.1333,297.32,1933.87,0
TXN-00000027,2024-03-02,Antihistamines,ANT-02,South,Online,Retail Chains,26,56.64,1472.66,0.2562,377.28,1095.38,0
TXN-00015873,2024-03-02,Antivirals,ANT-06,South,Distributor,Retail Chains,9,33.27,299.42,0.1362,40.78,258.63,0
TXN-00024315,2024-03-02,Antibiotics,ANT-04,North,Distributor,Tier-1 Hospitals,46,52.57,2418.34,0.241,582.86,1835.48,1
TXN-00015427,2024-03-02,Antidiabetics,ANT-01,South,Distributor,Retail Chains,49,104.77,5133.61,0.1245,639.21,4494.4,0
TXN-00015097,2024-03-02,Anticoagulants,ANT-05,East,Retail,Independent Pharmacies,10,35.5,355.02,0.116,41.18,313.84,0
TXN-00014640,2024-03-02,Neurology,NEU-08,West,Distributor,Tier-2 Clinics,35,46.97,1643.89,0.2233,367.08,1276.81,0
TXN-00000471,2024-03-02,Vitamins,VIT-08,East,Retail,Independent Pharmacies,26,29.52,767.55,0.1111,85.28,682.27,0
TXN-00016690,2024-03-02,Oral Rehydration,ORA-01,West,Distributor,Tier-1 Hospitals,38,54.26,2062.06,0.2951,608.59,1453.47,0
TXN-00005543,2024-03-02,Antibiotics,ANT-06,North,Retail,Tier-2 Clinics,36,52.42,1886.98,0.1303,245.93,1641.05,0
TXN-00017936,2024-03-02,Allergy,ALL-01,West,Government,Tier-2 Clinics,42,56.83,2387.0,0.2343,559.29,1827.71,0
TXN-00020365,2024-03-02,Urology,URO-07,West,Retail,Independent Pharmacies,11,85.81,943.89,0.196,184.96,758.93,1
TXN-00008096,2024-03-02,Analgesics,ANA-07,West,Retail,Tier-1 Hospitals,7,97.87,685.06,0.1669,114.35,570.71,0
TXN-00005359,2024-03-02,Rheumatology,RHE-05,North,Hospital,Independent Pharmacies,22,61.32,1349.05,0.38,512.64,836.41,1
TXN-00010584,2024-03-02,Anesthesia,ANE-05,West,Hospital,Tier-2 Clinics,18,40.44,727.96,0.1037,75.49,652.47,0
TXN-00021592,2024-03-02,Cardiology,CAR-02,West,Online,Independent Pharmacies,9,69.64,626.76,0.0821,51.47,575.29,0
TXN-00008391,2024-03-02,Cardiology,CAR-05,North,Hospital,Independent Pharmacies,18,74.77,1345.81,0.3188,429.08,916.73,1
TXN-00008036,2024-03-02,Anti-inflammatory,ANT-07,East,Retail,Independent Pharmacies,32,46.95,1502.54,0.1695,254.63,1247.91,0
TXN-00021020,2024-03-02,ENT,ENT-07,Central,Distributor,Retail Chains,42,72.16,3030.52,0.2543,770.59,2259.93,0
TXN-00000677,2024-03-02,ENT,ENT-04,North,Government,Tier-2 Clinics,53,69.09,3661.85,0.264,966.86,2694.99,0
TXN-00021607,2024-03-02,Gastrointestinal,GAS-01,Central,Retail,Tier-2 Clinics,29,31.52,914.12,0.2198,200.93,713.19,0
TXN-00007931,2024-03-02,Anesthesia,ANE-07,West,Hospital,Retail Chains,19,39.85,757.12,0.1362,103.15,653.97,0
TXN-00020245,2024-03-02,Analgesics,ANA-02,North,Government,Tier-1 Hospitals,13,97.82,1271.72,0.2077,264.09,1007.63,1
TXN-00020185,2024-03-02,Wound Care,WOU-02,Central,Government,Tier-1 Hospitals,51,91.12,4646.97,0.173,803.83,3843.14,0
TXN-00018093,2024-03-02,Fertility,FER-02,West,Retail,Tier-2 Clinics,20,59.92,1198.43,0.1433,171.74,1026.69,0
TXN-00006851,2024-03-03,Rheumatology,RHE-07,East,Retail,Tier-2 Clinics,13,65.05,845.7,0.0872,73.78,771.92,0
TXN-00010123,2024-03-03,Hepatology,HEP-01,West,Hospital,Tier-1 Hospitals,50,222.14,11106.93,0.2485,2760.39,8346.54,1
TXN-00013913,2024-03-03,Probiotics,PRO-03,North,Distributor,Retail Chains,14,30.98,433.77,0.1867,80.98,352.79,0
TXN-00002670,2024-03-03,Endocrinology,END-01,North,Hospital,Independent Pharmacies,21,35.12,737.47,0.2516,185.58,551.89,1
TXN-00010859,2024-03-03,Endocrinology,END-08,East,Retail,Tier-2 Clinics,12,36.57,438.88,0.1707,74.94,363.95,0
TXN-00023735,2024-03-03,Lipid Management,LIP-08,South,Distributor,Independent Pharmacies,9,107.65,968.87,0.3319,321.6,647.27,0
TXN-00001715,2024-03-03,Anticoagulants,ANT-07,West,Retail,Public Health,11,36.72,403.87,0.1465,59.18,344.69,0
TXN-00000605,2024-03-03,Fertility,FER-03,North,Distributor,Tier-2 Clinics,35,59.51,2082.93,0.1189,247.68,1835.26,0
TXN-00005225,2024-03-03,Diagnostic Aids,DIA-08,South,Online,Public Health,35,115.25,4033.9,0.0832,335.74,3698.16,0
TXN-00013435,2024-03-03,Minerals,MIN-08,West,Distributor,Specialty Centers,26,70.29,1827.59,0.1693,309.34,1518.25,0
TXN-00023487,2024-03-03,Anesthesia,ANE-05,South,Distributor,Retail Chains,23,43.18,993.12,0.3215,319.28,673.84,0
TXN-00006911,2024-03-03,Rheumatology,RHE-06,North,Distributor,Retail Chains,24,68.83,1651.97,0.2001,330.6,1321.36,1
TXN-00005987,2024-03-03,Anesthesia,ANE-07,South,Distributor,Independent Pharmacies,11,39.56,435.21,0.177,77.04,358.17,0
TXN-00011826,2024-03-03,Anticoagulants,ANT-03,West,Hospital,Tier-1 Hospitals,10,34.38,343.79,0.2745,94.35,249.44,1
TXN-00007780,2024-03-03,Hepatology,HEP-06,South,Retail,Tier-1 Hospitals,26,199.21,5179.59,0.1361,704.78,4474.8,0
TXN-00023851,2024-03-03,Cardiology,CAR-01,West,Retail,Independent Pharmacies,12,79.07,948.79,0.3076,291.84,656.96,1
TXN-00011264,2024-03-03,Antihistamines,ANT-08,North,Distributor,Tier-1 Hospitals,49,64.96,3183.07,0.1517,482.89,2700.19,0
TXN-00018889,2024-03-03,Antihistamines,ANT-03,East,Hospital,Tier-1 Hospitals,40,55.43,2217.19,0.1461,323.83,1893.37,0
TXN-00016590,2024-03-03,Hepatology,HEP-01,West,Hospital,Tier-1 Hospitals,47,186.58,8769.46,0.0991,868.85,7900.61,0
TXN-00005958,2024-03-03,Antibiotics,ANT-03,West,Distributor,Independent Pharmacies,40,52.09,2083.47,0.1764,367.58,1715.9,0
TXN-00005762,2024-03-03,Antibiotics,ANT-04,Central,Retail,Retail Chains,38,57.62,2189.65,0.096,210.24,1979.4,0
TXN-00002892,2024-03-03,Hormonal Therapy,HOR-08,East,Distributor,Tier-1 Hospitals,14,49.1,687.38,0.1215,83.52,603.85,0
TXN-00010732,2024-03-03,Lipid Management,LIP-08,North,Hospital,Tier-1 Hospitals,7,85.48,598.39,0.2911,174.19,424.2,0
TXN-00011129,2024-03-03,ENT,ENT-04,North,Hospital,Tier-2 Clinics,41,60.98,2500.36,0.2143,535.86,1964.5,0
TXN-00011571,2024-03-03,Hypertension,HYP-02,West,Retail,Tier-2 Clinics,38,53.18,2020.86,0.1415,285.99,1734.87,0
TXN-00013075,2024-03-03,ENT,ENT-06,East,Online,Tier-1 Hospitals,40,61.5,2459.85,0.2351,578.31,1881.55,0
TXN-00000230,2024-03-03,Hypertension,HYP-04,South,Distributor,Tier-1 Hospitals,54,56.01,3024.72,0.2503,757.12,2267.6,0
TXN-00018399,2024-03-03,Hypertension,HYP-07,Central,Hospital,Independent Pharmacies,38,63.19,2401.12,0.2282,548.02,1853.11,0
TXN-00017150,2024-03-03,Antivirals,ANT-08,West,Retail,Tier-1 Hospitals,9,39.59,356.32,0.3399,121.11,235.21,1
TXN-00008884,2024-03-03,Anticoagulants,ANT-05,North,Retail,Specialty Centers,5,36.81,184.03,0.0945,17.39,166.63,0
TXN-00023616,2024-03-03,Lipid Management,LIP-08,West,Distributor,Public Health,8,103.65,829.17,0.3401,282.01,547.16,1
TXN-00012920,2024-03-03,Anti-inflammatory,ANT-07,South,Government,Tier-1 Hospitals,44,55.65,2448.68,0.38,930.5,1518.18,0
TXN-00020509,2024-03-04,Oral Rehydration,ORA-08,East,Retail,Public Health,27,55.72,1504.32,0.1115,167.7,1336.62,0
TXN-00008492,2024-03-04,Neurology,NEU-03,East,Distributor,Retail Chains,43,46.77,2010.97,0.2704,543.85,1467.11,0
TXN-00024019,2024-03-04,Urology,URO-06,South,Retail,Tier-1 Hospitals,7,77.8,544.6,0.38,206.95,337.65,1
TXN-00009991,2024-03-04,Antidiabetics,ANT-04,North,Distributor,Retail Chains,42,98.11,4120.45,0.2031,837.0,3283.45,0
TXN-00022770,2024-03-04,Analgesics,ANA-01,Central,Online,Independent Pharmacies,10,136.21,1362.07,0.2445,333.03,1029.04,1
TXN-00001666,2024-03-04,Geriatrics,GER-05,West,Distributor,Tier-1 Hospitals,44,37.95,1669.99,0.2535,423.35,1246.64,1
TXN-00000102,2024-03-04,Antibiotics,ANT-05,South,Retail,Tier-2 Clinics,24,53.06,1273.32,0.1674,213.13,1060.19,0
TXN-00018368,2024-03-04,Fertility,FER-08,East,Hospital,Tier-2 Clinics,29,65.22,1891.48,0.2283,431.91,1459.57,0
TXN-00010374,2024-03-04,Cardiology,CAR-03,South,Hospital,Tier-2 Clinics,15,79.24,1188.66,0.1333,158.46,1030.2,0
TXN-00002214,2024-03-04,Anticoagulants,ANT-05,Central,Online,Specialty Centers,8,36.6,292.83,0.1468,42.97,249.86,0
TXN-00005506,2024-03-04,Anti-inflammatory,ANT-02,West,Hospital,Independent Pharmacies,45,50.27,2262.07,0.218,493.18,1768.88,1
TXN-00011917,2024-03-04,Antiplatelets,ANT-08,Central,Retail,Specialty Centers,38,25.29,961.21,0.1619,155.6,805.6,1
TXN-00007311,2024-03-04,Analgesics,ANA-02,West,Hospital,Tier-1 Hospitals,15,112.89,1693.31,0.1503,254.45,1438.87,0
TXN-00012844,2024-03-04,Psychiatry,PSY-01,West,Retail,Specialty Centers,17,27.41,466.0,0.2285,106.47,359.53,0
TXN-00004716,2024-03-04,Antidiabetics,ANT-08,West,Retail,Tier-2 Clinics,33,110.8,3656.38,0.1008,368.67,3287.71,0
TXN-00007124,2024-03-04,Anesthesia,ANE-01,East,Distributor,Retail Chains,10,39.4,393.98,0.2694,106.14,287.84,0
TXN-00002969,2024-03-04,Dermatology,DER-03,Central,Government,Tier-2 Clinics,27,36.2,977.5,0.2455,240.0,737.5,0
TXN-00002630,2024-03-04,Anti-malarial,ANT-05,North,Retail,Retail Chains,52,38.95,2025.55,0.2764,559.87,1465.68,1
TXN-00019644,2024-03-04,Ophthalmology,OPH-05,West,Distributor,Public Health,20,36.63,732.7,0.2786,204.16,528.54,0
TXN-00015228,2024-03-04,Women Health,WOM-03,South,Hospital,Tier-1 Hospitals,7,23.51,164.58,0.104,17.12,147.46,0
TXN-00018785,2024-03-04,ENT,ENT-01,South,Distributor,Independent Pharmacies,56,61.07,3419.98,0.2162,739.45,2680.53,0
TXN-00006203,2024-03-04,Analgesics,ANA-01,East,Online,Tier-1 Hospitals,9,113.49,1021.42,0.2139,218.49,802.93,1
TXN-00018788,2024-03-04,Oncology Support,ONC-06,West,Retail,Public Health,2,43.5,86.99,0.0539,4.69,82.3,0
TXN-00013076,2024-03-04,Antifungals,ANT-08,West,Distributor,Retail Chains,46,58.29,2681.55,0.1086,291.31,2390.24,0
TXN-00006537,2024-03-04,Hepatology,HEP-08,South,Distributor,Retail Chains,52,197.09,10248.63,0.1424,1459.6,8789.03,0
TXN-00015287,2024-03-04,Analgesics,ANA-05,East,Retail,Independent Pharmacies,11,107.06,1177.65,0.0951,112.02,1065.64,0
TXN-00015118,2024-03-04,Cardiology,CAR-04,West,Distributor,Tier-1 Hospitals,10,79.2,791.99,0.2296,181.8,610.19,0
TXN-00004578,2024-03-04,Hypertension,HYP-04,South,Distributor,Independent Pharmacies,53,71.68,3799.25,0.3346,1271.28,2527.98,1
TXN-00014478,2024-03-04,Minerals,MIN-03,North,Retail,Tier-2 Clinics,23,63.26,1455.08,0.2515,365.97,1089.11,1
TXN-00004528,2024-03-04,Antifungals,ANT-07,East,Retail,Independent Pharmacies,30,61.7,1850.93,0.17,314.61,1536.32,0
TXN-00014413,2024-03-04,ENT,ENT-05,West,Hospital,Tier-1 Hospitals,39,56.22,2192.67,0.38,833.21,1359.45,1
TXN-00015374,2024-03-04,Neurology,NEU-05,East,Retail,Retail Chains,28,44.77,1253.52,0.1027,128.67,1124.84,0
TXN-00008763,2024-03-04,Oral Rehydration,ORA-07,North,Government,Tier-2 Clinics,31,59.04,1830.13,0.1439,263.3,1566.83,0
TXN-00009059,2024-03-04,Respiratory,RES-05,West,Retail,Tier-2 Clinics,24,37.06,889.39,0.1264,112.38,777.01,0
TXN-00001878,2024-03-04,Analgesics,ANA-05,West,Retail,Tier-1 Hospitals,11,110.61,1216.72,0.1909,232.28,984.43,0
TXN-00011720,2024-03-05,Women Health,WOM-05,Central,Distributor,Tier-1 Hospitals,2,22.68,45.36,0.2633,11.95,33.42,1
TXN-00018429,2024-03-05,Antiplatelets,ANT-04,North,Retail,Tier-1 Hospitals,19,25.78,489.86,0.0518,25.38,464.47,0
TXN-00000077,2024-03-05,Anti-inflammatory,ANT-03,East,Retail,Tier-1 Hospitals,35,49.61,1736.32,0.1359,236.03,1500.29,0
TXN-00023016,2024-03-05,Psychiatry,PSY-04,East,Distributor,Tier-2 Clinics,19,28.67,544.69,0.2112,115.03,429.66,0
TXN-00006752,2024-03-05,Rheumatology,RHE-05,West,Retail,Public Health,16,62.9,1006.47,0.1386,139.54,866.93,0
TXN-00000892,2024-03-05,Hypertension,HYP-03,South,Retail,Tier-1 Hospitals,41,60.37,2475.26,0.1443,357.12,2118.14,0
TXN-00010312,2024-03-05,Antifungals,ANT-07,North,Distributor,Independent Pharmacies,34,65.01,2210.19,0.1174,259.54,1950.65,0
TXN-00016992,2024-03-05,Neurology,NEU-06,North,Distributor,Retail Chains,31,47.5,1472.65,0.1078,158.73,1313.92,0
TXN-00010909,2024-03-05,Oncology Support,ONC-02,West,Distributor,Tier-2 Clinics,10,48.24,482.36,0.2471,119.21,363.16,1
TXN-00023026,2024-03-05,Women Health,WOM-06,South,Retail,Tier-1 Hospitals,7,20.63,144.38,0.159,22.96,121.42,0
TXN-00014630,2024-03-05,Wound Care,WOU-03,West,Distributor,Tier-2 Clinics,43,89.3,3839.91,0.1115,428.08,3411.83,0
TXN-00006875,2024-03-05,Antidiabetics,ANT-02,East,Hospital,Tier-2 Clinics,37,105.65,3908.89,0.2933,1146.47,2762.42,1
TXN-00011961,2024-03-05,Respiratory,RES-05,West,Retail,Tier-2 Clinics,26,32.69,849.87,0.1308,111.18,738.69,1
TXN-00001070,2024-03-05,Allergy,ALL-01,Central,Retail,Tier-1 Hospitals,35,65.7,2299.52,0.3341,768.17,1531.35,0
TXN-00023932,2024-03-05,Urology,URO-08,West,Online,Tier-2 Clinics,10,75.7,756.97,0.2647,200.34,556.63,0
TXN-00022257,2024-03-05,Rheumatology,RHE-04,South,Hospital,Retail Chains,15,65.02,975.31,0.3676,358.54,616.78,1
TXN-00012892,2024-03-05,Hepatology,HEP-01,Central,Retail,Independent Pharmacies,34,192.38,6540.94,0.2799,1831.13,4709.81,0
TXN-00012964,2024-03-05,Endocrinology,END-05,West,Government,Tier-2 Clinics,23,36.18,832.24,0.1986,165.31,666.94,0
TXN-00002884,2024-03-05,Analgesics,ANA-04,East,Distributor,Independent Pharmacies,14,117.07,1639.01,0.38,622.82,1016.18,1
TXN-00005141,2024-03-05,Diagnostic Aids,DIA-01,South,Online,Public Health,37,132.12,4888.58,0.2773,1355.64,3532.94,0
TXN-00009653,2024-03-05,Oncology Support,ONC-04,East,Distributor,Public Health,8,49.87,398.99,0.1719,68.57,330.42,0
TXN-00019721,2024-03-05,Antihistamines,ANT-08,Central,Online,Tier-2 Clinics,32,62.37,1995.85,0.117,233.43,1762.42,0
TXN-00019703,2024-03-05,Antibiotics,ANT-05,West,Government,Tier-2 Clinics,38,55.79,2119.85,0.1448,306.91,1812.94,0
TXN-00003331,2024-03-05,Hypertension,HYP-01,West,Government,Public Health,63,67.41,4246.67,0.1259,534.58,3712.09,0
TXN-00016179,2024-03-05,Medical Nutrition,MED-02,East,Hospital,Tier-2 Clinics,15,34.69,520.36,0.2896,150.72,369.64,1
TXN-00004543,2024-03-05,Hepatology,HEP-05,West,Retail,Tier-1 Hospitals,39,213.5,8326.56,0.1786,1486.9,6839.66,0
TXN-00007387,2024-03-05,Analgesics,ANA-03,North,Hospital,Tier-2 Clinics,14,117.16,1640.25,0.1684,276.19,1364.06,0
TXN-00003781,2024-03-05,Fertility,FER-08,North,Hospital,Tier-2 Clinics,24,60.51,1452.19,0.1416,205.69,1246.5,0
TXN-00005862,2024-03-05,Emergency Care,EME-06,North,Retail,Independent Pharmacies,13,42.9,557.69,0.059,32.9,524.79,0
TXN-00014895,2024-03-05,Anti-inflammatory,ANT-05,South,Distributor,Independent Pharmacies,49,53.95,2643.4,0.1286,340.01,2303.39,0
TXN-00004884,2024-03-05,Emergency Care,EME-06,East,Distributor,Retail Chains,15,44.31,664.62,0.3163,210.22,454.4,0
TXN-00008421,2024-03-06,Weight Management,WEI-02,West,Hospital,Tier-2 Clinics,38,38.77,1473.24,0.2241,330.15,1143.09,1
TXN-00016012,2024-03-06,Antifungals,ANT-06,East,Retail,Tier-2 Clinics,39,59.97,2338.93,0.1097,256.53,2082.41,0
TXN-00001280,2024-03-06,Gastrointestinal,GAS-06,North,Retail,Retail Chains,18,33.4,601.27,0.0648,38.96,562.3,0
TXN-00013352,2024-03-06,Dermatology,DER-01,South,Distributor,Tier-2 Clinics,16,37.62,601.93,0.1805,108.63,493.3,0
TXN-00004047,2024-03-06,Minerals,MIN-01,West,Hospital,Independent Pharmacies,23,70.28,1616.54,0.2405,388.81,1227.73,0
TXN-00006839,2024-03-06,Cardiology,CAR-05,North,Distributor,Independent Pharmacies,13,75.81,985.57,0.3105,305.97,679.6,0
TXN-00000880,2024-03-06,Allergy,ALL-06,North,Retail,Independent Pharmacies,32,53.67,1717.51,0.254,436.26,1281.25,0
TXN-00022549,2024-03-06,Antibiotics,ANT-01,South,Retail,Retail Chains,31,55.25,1712.64,0.0454,77.77,1634.87,0
TXN-00023455,2024-03-06,Antihistamines,ANT-08,North,Retail,Independent Pharmacies,23,56.42,1297.61,0.1097,142.38,1155.23,0
TXN-00002877,2024-03-06,Lipid Management,LIP-06,South,Retail,Tier-1 Hospitals,11,100.92,1110.15,0.2457,272.75,837.41,0
TXN-00000044,2024-03-06,Antihistamines,ANT-07,North,Government,Retail Chains,64,58.28,3729.89,0.3105,1157.98,2571.92,1
TXN-00018500,2024-03-06,Wound Care,WOU-05,West,Retail,Public Health,29,90.92,2636.71,0.231,609.15,2027.56,0
TXN-00010760,2024-03-06,ENT,ENT-05,North,Distributor,Independent Pharmacies,41,49.7,2037.71,0.2347,478.24,1559.46,0
TXN-00003607,2024-03-06,Hormonal Therapy,HOR-08,West,Retail,Independent Pharmacies,21,46.29,972.15,0.27,262.49,709.66,1
TXN-00014336,2024-03-06,Antihistamines,ANT-07,Central,Retail,Tier-2 Clinics,30,64.32,1929.54,0.1164,224.58,1704.96,0
TXN-00021852,2024-03-06,Vitamins,VIT-06,West,Retail,Tier-2 Clinics,20,27.17,543.34,0.117,63.59,479.75,0
TXN-00017444,2024-03-06,Hepatology,HEP-06,West,Hospital,Independent Pharmacies,39,187.38,7307.73,0.1956,1429.04,5878.69,0
TXN-00024860,2024-03-06,Antivirals,ANT-04,South,Hospital,Retail Chains,7,37.59,263.14,0.1401,36.87,226.26,0
TXN-00002203,2024-03-06,Endocrinology,END-01,East,Retail,Retail Chains,14,34.61,484.47,0.1784,86.41,398.06,0
TXN-00016728,2024-03-06,Hepatology,HEP-04,East,Hospital,Tier-1 Hospitals,30,207.15,6214.6,0.2169,1347.89,4866.7,0
TXN-00002597,2024-03-06,ENT,ENT-05,South,Hospital,Public Health,54,67.71,3656.2,0.2767,1011.6,2644.6,1
TXN-00005927,2024-03-06,Diagnostic Aids,DIA-03,East,Online,Tier-2 Clinics,17,152.88,2598.93,0.1976,513.56,2085.37,0
TXN-00014223,2024-03-06,Probiotics,PRO-05,East,Retail,Tier-1 Hospitals,17,30.89,525.08,0.3165,166.17,358.91,1
TXN-00013186,2024-03-06,Gastrointestinal,GAS-04,West,Retail,Independent Pharmacies,31,37.24,1154.43,0.1847,213.27,941.16,1
TXN-00001158,2024-03-06,Geriatrics,GER-02,Central,Hospital,Tier-2 Clinics,40,38.41,1536.58,0.38,583.9,952.68,0
TXN-00015015,2024-03-06,Anticoagulants,ANT-06,East,Distributor,Tier-1 Hospitals,7,34.75,243.27,0.3351,81.52,161.75,0
TXN-00024520,2024-03-06,Women Health,WOM-01,West,Distributor,Retail Chains,10,18.9,188.96,0.1293,24.44,164.53,0
TXN-00012340,2024-03-06,Minerals,MIN-03,North,Distributor,Tier-1 Hospitals,35,73.43,2570.04,0.1499,385.2,2184.84,0
TXN-00017015,2024-03-06,Antivirals,ANT-07,East,Distributor,Independent Pharmacies,5,32.15,160.77,0.1669,26.83,133.93,0
TXN-00017451,2024-03-06,ENT,ENT-01,West,Government,Tier-1 Hospitals,61,67.73,4131.37,0.1508,623.0,3508.37,0
TXN-00023009,2024-03-06,Anesthesia,ANE-08,North,Hospital,Tier-2 Clinics,22,36.18,796.04,0.2413,192.05,603.99,1
